Date,County,Town,Village,VillageID,VillageLon,VillageLat,BI,BILv,HI,HILv,CI,CILv,LI,LILv,AI,Con100HH
2017/02/14,花蓮縣,玉里鎮,東豐里,1001503-009,121.3760029,23.34859984,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,花蓮縣,花蓮市,主信里,1001501-004,121.6052503,23.97514117,0.000,0,0.000,0,,,0.000,0,0.0000,0.00
2017/02/14,台東縣,成功鎮,和平里,1001402-007,121.3364971,23.07486537,1.724,1,1.724,1,8.333,3,0.000,0,0.0000,1.72
2017/02/14,南投縣,草屯鎮,新厝里,1000803-027,120.6873287,23.97290053,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,雲林縣,斗南鎮,南昌里,1000902-003,120.4782411,23.67282101,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,南投縣,鹿谷鄉,廣興村,1000807-004,120.7702043,23.7357321,2.000,1,2.000,1,9.090,3,0.000,0,0.0000,2.00
2017/02/14,高雄市,楠梓區,裕昌里,6400400-031,120.288665,22.71809207,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,彰化縣,福興鄉,番婆村,1000706-009,120.4586307,24.04424493,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,台南市,永康區,大橋里,6703100-005,120.2300002,23.01848475,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,高雄市,鳳山區,北門里,6401200-053,120.3664067,22.63360028,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,高雄市,鳳山區,武松里,6401200-058,120.3656078,22.6368177,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,台南市,中西區,赤嵌里,6703700-005,120.2067447,22.99693022,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,台南市,中西區,協進里,6703700-027,120.1907388,22.99777918,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,台南市,南區,新興里,6703300-007,120.1950659,22.97982452,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,台南市,北區,興北里,6703400-017,120.2122067,23.00592861,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,台南市,新化區,東榮里,6701800-002,120.3239632,23.03270092,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,台北市,大安區,錦安里,6300300-016,121.5283597,25.0282488,2.000,1,2.000,1,6.666,3,0.000,0,0.0000,2.00
2017/02/14,台東縣,鹿野鄉,瑞豐村,1001405-002,121.136076,22.98052271,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,台東縣,長濱鄉,長濱村,1001408-004,121.4480013,23.31971529,2.000,1,2.000,1,5.882,3,0.000,0,0.0000,2.00
2017/02/14,屏東縣,牡丹鄉,石門村,1001333-001,120.7717569,22.14092684,4.918,2,4.918,2,12.000,4,96.721,4,0.0000,4.91
2017/02/14,屏東縣,牡丹鄉,石門村,1001333-001,120.7717569,22.14092684,3.333,1,3.333,1,5.405,2,56.666,4,0.0000,3.33
2017/02/14,屏東縣,牡丹鄉,石門村,1001333-001,120.7717569,22.14092684,1.785,1,1.785,1,3.225,2,5.357,2,0.0000,1.78
2017/02/14,新北市,蘆洲區,保新里,6501400-030,121.4648812,25.09622698,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,南投縣,水里鄉,永豐村,1000811-008,120.8567123,23.79762754,2.000,1,2.000,1,4.545,2,0.000,0,0.0000,2.00
2017/02/14,新北市,土城區,延和里,6501300-040,121.4642624,24.98781878,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,新北市,板橋區,文聖里,6500100-119,121.4789879,25.02912379,0.000,0,0.000,0,,,0.000,0,0.0000,0.00
2017/02/14,新北市,鶯歌區,鳳鳴里,6500800-015,121.3339627,24.96916054,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,南投縣,埔里鎮,西門里,1000802-003,120.9645018,23.97094871,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,南投縣,信義鄉,人和村,1000812-001,120.9369056,23.70804634,0.000,0,0.000,0,,,0.000,0,0.0000,0.00
2017/02/14,南投縣,國姓鄉,長豐村,1000810-013,120.854627,24.09833042,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,高雄市,小港區,鳳宮里,6401100-009,120.3533708,22.54756321,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,新北市,三重區,長福里,6500200-064,121.5046219,25.06976379,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,新北市,三重區,龍濱里,6500200-068,121.5036447,25.07344272,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,高雄市,楠梓區,隆昌里,6400400-029,120.2936203,22.71120019,2.000,1,2.000,1,9.090,3,2.000,1,0.0000,2.00
2017/02/14,台南市,東區,崇信里,6703200-040,120.2265671,22.98070174,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,台南市,永康區,大灣里,6703100-012,120.269937,23.00668929,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,台南市,新化區,知義里,6701800-015,120.3367077,23.0206749,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,台北市,松山區,中華里,6300100-015,121.550981,25.05404927,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,台南市,東區,大學里,6703200-023,120.2219216,22.99636666,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,台南市,中西區,永華里,6703700-016,120.2045103,22.9908193,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,屏東縣,萬丹鄉,四維村,1001305-007,120.4924136,22.60043272,0.943,1,0.943,1,1.538,1,0.943,1,0.0000,0.94
2017/02/14,屏東縣,長治鄉,崙上村,1001306-009,120.5341767,22.68825104,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,屏東縣,萬丹鄉,萬安村,1001305-001,120.4977009,22.58984293,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,新竹縣,芎林鄉,上山村,1000407-011,121.0743186,24.7851078,4.000,1,2.000,1,50.000,9,0.000,0,0.0000,4.00
2017/02/14,新竹縣,芎林鄉,下山村,1000407-012,121.0660728,24.80273646,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,新北市,三峽區,八張里,6500900-003,121.3676747,24.93011443,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,嘉義縣,布袋鎮,貴舍里,1001003-023,120.2104415,23.43511668,1.923,1,1.923,1,11.111,4,0.000,0,0.0000,1.92
2017/02/14,嘉義縣,溪口鄉,美南村,1001006-008,120.3795714,23.58058837,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,嘉義縣,大埔鄉,和平村,1001017-002,120.6278936,23.31689893,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,屏東縣,屏東市,厚生里,1001301-033,120.4808244,22.6674841,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,新北市,蘆洲區,保佑里,6501400-005,121.468055,25.08834715,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,新北市,三峽區,龍埔里,6500900-009,121.3842942,24.93934881,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,新北市,鶯歌區,鳳福里,6500800-016,121.3285277,24.97513917,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,宜蘭縣,員山鄉,永和村,1000207-009,121.7119144,24.7564477,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,新北市,蘆洲區,仁愛里,6501400-022,121.4729586,25.08818632,0.000,0,0.000,0,0.000,0,1.666,1,0.0000,0.00
2017/02/14,南投縣,魚池鄉,共和村,1000809-007,120.9686242,23.90416692,4.000,1,4.000,2,12.500,4,0.000,0,0.0000,4.00
2017/02/14,南投縣,埔里鎮,北門里,1000802-004,120.9709498,23.96738174,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,南投縣,埔里鎮,同聲里,1000802-005,120.9641168,23.95804022,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,宜蘭縣,南澳鄉,武塔村,1000212-005,121.7196552,24.43926834,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,宜蘭縣,南澳鄉,金洋村,1000212-006,121.5799331,24.40111187,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,屏東縣,屏東市,豐榮里,1001301-023,120.4987928,22.67596509,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,嘉義縣,大埔鄉,大埔村,1001017-001,120.6029341,23.29158801,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,澎湖縣,馬公市,西衛里,1001601-014,119.5805475,23.58289115,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,高雄市,楠梓區,秀昌里,6400400-030,120.2960105,22.71291895,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,高雄市,楠梓區,仁昌里,6400400-034,120.2937092,22.72363996,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,高雄市,楠梓區,瑞屏里,6400400-013,120.3077005,22.72265073,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,南投縣,信義鄉,自強村,1000812-006,120.8414401,23.65752988,0.000,0,0.000,0,,,0.000,0,0.0000,0.00
2017/02/14,南投縣,信義鄉,愛國村,1000812-005,120.8272634,23.68364598,0.000,0,0.000,0,,,0.000,0,0.0000,0.00
2017/02/14,南投縣,鹿谷鄉,鹿谷村,1000807-001,120.7504704,23.75274058,2.000,1,2.000,1,8.333,3,0.000,0,0.0000,2.00
2017/02/14,彰化縣,田尾鄉,南曾村,1000721-010,120.5419823,23.88900827,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,南投縣,名間鄉,中山村,1000806-003,120.6907974,23.84515348,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,新北市,三重區,開元里,6500200-059,121.5050047,25.0657262,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,新北市,三重區,萬壽里,6500200-066,121.5012939,25.07057336,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,新北市,三重區,錦江里,6500200-067,121.5045912,25.07128639,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,嘉義市,西區,車店里,1002002-047,120.4333575,23.46711447,1.250,1,1.250,1,11.111,4,0.000,0,0.0000,1.25
2017/02/14,台南市,北區,正風里,6703400-015,120.2148498,23.01560446,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,台南市,北區,興南里,6703400-030,120.2086473,23.00411557,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,台南市,北區,開元里,6703400-001,120.2222016,23.01351908,2.000,1,2.000,1,9.090,3,10.000,2,0.0000,2.00
2017/02/14,高雄市,鳳山區,文華里,6401200-056,120.3561472,22.63419553,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,高雄市,鳳山區,誠德里,6401200-050,120.3769729,22.62412479,2.000,1,2.000,1,7.142,3,8.000,2,0.0000,2.00
2017/02/14,台南市,東區,崇德里,6703200-032,120.226743,22.9745249,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,台南市,南區,日新里,6703300-010,120.1895158,22.97250984,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,台南市,安南區,梅花里,6703500-044,120.1977619,23.03834172,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,台南市,安南區,布袋里,6703500-048,120.2068244,23.0635311,4.000,1,4.000,2,15.384,5,80.000,4,0.0000,4.00
2017/02/14,嘉義市,西區,,,,,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/14,花蓮縣,花蓮市,主和里,1001501-006,121.6055816,23.9678295,0.000,0,0.000,0,,,0.000,0,0.0000,0.00
2017/02/15,台南市,安南區,安富里,6703500-050,120.1960086,23.02534152,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,台南市,安平區,石門里,6703600-003,120.1660826,23.00084464,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,台南市,南區,省躬里,6703300-017,120.1876862,22.93463164,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,台北市,中山區,行政里,6300400-024,121.5349104,25.06461008,1.886,1,1.886,1,0.925,1,1.886,1,0.0000,1.88
2017/02/15,台北市,士林區,社子里,6301100-019,121.5104821,25.09116343,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,台南市,新營區,忠政里,6700100-001,120.3143975,23.31519372,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,台南市,新營區,忠政里,6700100-001,120.3143975,23.31519372,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,台南市,新營區,大宏里,6700100-007,120.3205804,23.30896541,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,高雄市,鳳山區,鳳東里,6401200-035,120.3819695,22.62648969,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,台南市,永康區,埔園里,6703100-004,120.2575743,23.03552442,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,新竹市,北區,福林里,1001802-019,120.9625329,24.81731669,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,嘉義市,東區,新店里,1002001-035,120.4651867,23.49386412,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,基隆市,中山區,和平里,1001705-023,121.7464941,25.14295102,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,高雄市,新興區,榮治里,6400600-031,120.2997154,22.62764101,0.000,0,0.000,0,0.000,0,0.000,0,0.0200,0.00
2017/02/15,新竹市,東區,前溪里,1001801-038,120.987758,24.8179868,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,新竹市,東區,軍功里,1001801-036,120.9979121,24.79884503,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,高雄市,楠梓區,宏毅里,6400400-016,120.3074867,22.7156475,2.000,1,2.000,1,5.000,2,6.000,2,0.0000,2.00
2017/02/15,苗栗縣,苑裡鎮,客庄里,1000502-009,120.6574357,24.43680022,2.000,1,2.000,1,14.285,4,4.000,2,0.0000,2.00
2017/02/15,彰化縣,員林市,新興里,1000710-005,120.5742134,23.96118284,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,苗栗縣,頭份市,廣興里,1000505-024,120.8953408,24.65649096,2.000,1,2.000,1,10.000,4,0.000,0,0.0000,2.00
2017/02/15,彰化縣,田中鎮,北路里,1000712-009,120.5900166,23.8626043,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,苗栗縣,後龍鎮,大庄里,1000506-004,120.8027173,24.6077425,2.000,1,2.000,1,7.692,3,20.000,3,0.0000,2.00
2017/02/15,新竹縣,尖石鄉,嘉樂村,1000412-002,121.2260343,24.72186195,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,屏東縣,屏東市,豐榮里,1001301-023,120.4987928,22.67596509,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,屏東縣,屏東市,豐榮里,1001301-023,120.4987928,22.67596509,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,屏東縣,屏東市,豐榮里,1001301-023,120.4987928,22.67596509,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,屏東縣,屏東市,豐榮里,1001301-023,120.4987928,22.67596509,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,嘉義縣,番路鄉,下坑村,1001016-004,120.5446501,23.47350816,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,嘉義縣,番路鄉,新福村,1001016-003,120.5432344,23.45793701,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,嘉義縣,溪口鄉,疊溪村,1001006-012,120.4384389,23.58604697,0.000,0,0.000,0,,,0.000,0,0.0000,0.00
2017/02/15,南投縣,國姓鄉,長流村,1000810-005,120.8644463,24.06985403,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,南投縣,水里鄉,頂崁村,1000811-009,120.8765232,23.79749465,2.000,1,2.000,1,6.250,3,0.000,0,0.0000,2.00
2017/02/15,新北市,五股區,水碓里,6501500-019,121.4381367,25.0729584,1.666,1,1.666,1,10.000,4,0.000,0,0.0000,1.66
2017/02/15,宜蘭縣,員山鄉,蓁巷村,1000207-006,121.6953537,24.70997244,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,宜蘭縣,員山鄉,內城村,1000207-007,121.6853294,24.72174184,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,宜蘭縣,壯圍鄉,古亭村,1000206-009,121.8001944,24.77547413,0.000,0,0.000,0,,,0.000,0,0.0000,0.00
2017/02/15,嘉義縣,民雄鄉,寮頂村,1001005-004,120.4286252,23.5705966,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,花蓮縣,花蓮市,國聯里,1001501-023,121.60254,23.99101824,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,花蓮縣,壽豐鄉,壽豐村,1001506-007,121.5018213,23.87044345,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,台東縣,長濱鄉,樟原村,1001408-001,121.4462956,23.41416984,2.000,1,2.000,1,6.666,3,0.000,0,0.0000,2.00
2017/02/15,新竹縣,關西鎮,上林里,1000404-016,121.143708,24.78610092,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,新竹縣,關西鎮,新力里,1000404-017,121.1255512,24.7830989,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,台南市,東區,大學里,6703200-023,120.2219216,22.99636666,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,台南市,東區,大學里,6703200-023,120.2219216,22.99636666,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,台南市,東區,圍下里,6703200-021,120.2149214,22.99165274,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,台南市,北區,仁愛里,6703400-008,120.220924,23.00296088,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,台南市,新營區,民生里,6700100-014,120.3071258,23.30611956,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,台南市,永康區,塩洲里,6703100-029,120.231112,23.04121165,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,台南市,大內區,大內里,6701100-005,120.3624741,23.12150085,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,新竹市,東區,柴橋里,1001801-030,120.964431,24.76553505,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,新北市,板橋區,中正里,6500100-010,121.4520455,25.02569081,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,基隆市,暖暖區,八西里,1001703-001,121.7350071,25.11122681,0.000,0,0.000,0,,,0.000,0,0.0000,0.00
2017/02/15,新北市,板橋區,新生里,6500100-102,121.4572159,25.02155314,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,高雄市,小港區,港墘里,6401100-004,120.3347476,22.56699737,2.000,1,2.000,1,2.941,2,12.000,3,0.0000,2.00
2017/02/15,高雄市,小港區,港口里,6401100-002,120.3272319,22.56274302,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,新竹市,北區,金竹里,1001802-041,120.9717494,24.82421418,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,彰化縣,芬園鄉,溪頭村,1000709-010,120.643124,23.97390616,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,彰化縣,花壇鄉,南口村,1000708-006,120.5361241,24.03319529,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,彰化縣,鹿港鎮,玉順里,1000702-011,120.4292246,24.06077306,2.000,1,2.000,1,20.000,5,0.000,0,0.0000,2.00
2017/02/15,彰化縣,田中鎮,中路里,1000712-013,120.5901581,23.85668637,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,高雄市,鳳山區,瑞竹里,6401200-018,120.3700573,22.62578302,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,苗栗縣,竹南鎮,營盤里,1000504-006,120.8714749,24.68925104,2.000,1,2.000,1,20.000,5,0.000,0,0.0000,2.00
2017/02/15,新北市,土城區,中正里,6501300-041,121.4552509,24.984276,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,新北市,三芝區,興華里,6502100-013,121.5050766,25.19705037,2.000,1,2.000,1,3.448,2,0.000,0,0.0000,2.00
2017/02/15,新北市,五股區,德泰里,6501500-013,121.4385848,25.06790223,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,新北市,五股區,成泰里,6501500-018,121.4356693,25.09617832,1.666,1,1.666,1,11.111,4,0.000,0,0.0000,1.66
2017/02/15,宜蘭縣,壯圍鄉,忠孝村,1000206-008,121.8013794,24.75568953,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,嘉義縣,民雄鄉,西安村,1001005-003,120.4227886,23.55467154,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,嘉義縣,布袋鎮,菜舖里,1001003-016,120.2211214,23.39064427,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,屏東縣,崁頂鄉,力社村,1001318-004,120.5148102,22.54048873,1.398,1,1.398,1,25.000,6,0.000,0,0.0000,1.39
2017/02/15,花蓮縣,壽豐鄉,豐坪村,1001506-005,121.5149138,23.83288365,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,花蓮縣,卓溪鄉,卓清村,1001513-005,121.1523617,23.34384292,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,台北市,士林區,社新里,6301100-020,121.5039224,25.08763638,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,台南市,永康區,西勢里,6703100-023,120.278854,23.01733022,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,台南市,永康區,龍潭里,6703100-027,120.2661549,23.02946981,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,台南市,北區,振興里,6703400-007,120.2217485,23.00619482,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,台南市,東區,崇善里,6703200-019,120.2304997,22.9738805,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,台南市,東區,後甲里,6703200-007,120.2388331,22.99285389,2.000,1,2.000,1,20.000,5,40.000,4,0.0000,2.00
2017/02/15,台南市,南區,明德里,6703300-003,120.2008734,22.97258961,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,高雄市,鳳山區,埤頂里,6401200-014,120.3765731,22.63210322,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,高雄市,鳳山區,瑞興里,6401200-031,120.3672669,22.62833882,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,高雄市,鳳山區,東門里,6401200-030,120.3725554,22.62335435,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,台南市,中西區,永福里,6703700-015,120.2021115,22.99317024,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,台南市,中西區,永福里,6703700-015,120.2021115,22.99317024,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,台南市,永康區,崑山里,6703100-016,120.2550658,23.00125312,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,台南市,安南區,安慶里,6703500-009,120.2098508,23.03825052,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,彰化縣,溪湖鎮,東寮里,1000711-005,120.4788609,23.97173823,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,苗栗縣,後龍鎮,東明里,1000506-011,120.802847,24.62936104,2.000,1,2.000,1,3.125,2,60.000,4,0.0000,2.00
2017/02/15,南投縣,鹿谷鄉,內湖村,1000807-005,120.7908177,23.68662335,2.000,1,2.000,1,5.882,3,0.000,0,0.0000,2.00
2017/02/15,南投縣,鹿谷鄉,和雅村,1000807-008,120.7756524,23.6913468,2.000,1,2.000,1,6.666,3,0.000,0,0.0000,2.00
2017/02/15,高雄市,旗津區,安順里,6401000-012,120.3007471,22.57194954,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,高雄市,旗津區,實踐里,6401000-007,120.2759941,22.60640606,4.000,1,2.000,1,4.878,2,40.000,4,0.0000,4.00
2017/02/15,高雄市,苓雅區,苓昇里,6400800-003,120.2945185,22.61669036,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,南投縣,竹山鎮,中央里,1000804-017,120.7361104,23.81068195,2.000,1,2.000,1,10.000,4,0.000,0,0.0000,2.00
2017/02/15,彰化縣,員林市,民生里,1000710-002,120.5764261,23.95340504,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,花蓮縣,花蓮市,國治里,1001501-015,121.6080039,23.97913361,0.000,0,0.000,0,,,0.000,0,0.0000,0.00
2017/02/15,屏東縣,麟洛鄉,麟蹄村,1001307-003,120.5307771,22.65058734,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,澎湖縣,馬公市,朝陽里,1001601-011,119.5777323,23.57378281,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,新北市,五股區,德音里,6501500-010,121.4257838,25.07879321,1.666,1,1.666,1,6.666,3,0.000,0,0.0000,1.66
2017/02/15,新北市,板橋區,德翠里,6500100-037,121.4567928,25.02447685,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,南投縣,水里鄉,鉅工村,1000811-007,120.8671488,23.81322671,4.000,1,4.000,2,10.526,4,0.000,0,0.0000,4.00
2017/02/15,新北市,永和區,保順里,6500400-062,121.5013405,25.01068245,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,新北市,永和區,大同里,6500400-042,121.5065068,25.01366476,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2017/02/15,新北市,板橋區,文德里,6500100-103,121.4622826,25.02289299,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
